Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
05/10/16,Canada Goose,Bird,Juvenile,2,05/10/16,"Oak Hill Road, across from Ryan Park",,Possible injury,
05/10/16,Mourning Dove,Bird,Adult,1,05/09/16,Spring & Prospect,East Greenwich,FX wing,
05/10/16,Eastern Cottontail,Mammal,Juvenile,1,05/09/16,Outside finder's address,North Kingstown,Found outside,
05/10/16,Eastern Cottontail,Mammal,Juvenile,1,05/10/16,Porch,Westerly,Orphaned juvenile,
05/10/16,Eastern Cottontail,Mammal,Adult,1,05/10/16,Finder's address,Warwick,"Cat attack, failing",
05/07/16,Woodchuck,Mammal,Juvenile,1,05/07/16,29 Yates Avenue,Coventry,Orphaned juvenile,No exposure
05/07/16,Eastern Grey Squirrel,Mammal,Adult,1,05/07/16,Paula Drive,Burrillville,Cat attack,
05/09/16,European Starling,Bird,Juvenile,1,05/09/16,955 Swen Mile Road,Cranston,"Orphaned juvenile, nestling",
05/10/16,Eastern Grey Squirrel,Mammal,Juvenile,2,05/01/16,Unknown,,Orphaned juvenile,
05/10/16,Eastern Cottontail,Mammal,Adult,1,05/10/16,County Road,Barrington,"Back injury, unknown trauma",
05/10/16,W.F. Deer Mouse,Mammal,Juvenile,5,05/09/16,RIH Parking Lot,,Orphaned juvenile,
05/10/16,House Finch,Bird,Juvenile,3,05/09/16,Front bush,Warwick,"Orphaned juvenile, hit the ground",
05/10/16,Pigeon,Bird,Adult,1,05/01/16,Finder's address,Pawtucket,"Unknown trauma, neuro",
05/10/16,Amercan Goldfinch,Bird,Adult,1,04/16/16,Finder's address,Providence,Conjunctivitis,Finder kept as pet for several weeks
05/10/16,European Starling,Bird,Juvenile,3,05/10/16,Chapel View,Cranston,"Orphaned juvenile, wallbeing knocked down where they were",
05/10/16,European Starling,Bird,Juvenile,2,05/10/16,Found on doorstep at finder's address,North Kingstown,Orphaned juvenile,
05/10/16,Eastern Cottontail,Mammal,Juvenile,1,05/10/16,In yard,North Kingstown,Orphaned juvenile,
05/10/16,English Sparrow,Bird,Juvenile,1,05/10/16,Wiggins Village,Providence,Orphaned juvenile,
05/10/16,Eastern Grey Squirrel,Mammal,Juvenile,1,04/20/16,Finder's address,Wakefield,Orphaned juvenile,
05/10/16,Mourning Dove,Bird,Juvenile,1,05/10/16,Intersection of Island Drive & Rte 138,Middletown,Orphaned juvenile,
05/10/16,House Sparrow,Bird,Juvenile,1,05/10/16,Rooms To Grow Parking Lot,Warwick,Baby bird fell out of nest,
05/11/16,Eastern Cottontail,Mammal,Juvenile,1,05/11/16,624 Church Street,Warwick,Bit by cat or dog,
05/10/16,Eastern Grey Squirrel,Mammal,Juvenile,3,05/11/16,,Coventry,"Orphaned juvenile, found in attic of a house",
05/11/16,White-footed Mouse,Mammal,Juvenile,3,05/11/16,Walker Road,Foster,Orphaned juvenile,
05/11/16,Big Brown Bat,Mammal,,1,05/10/16,Finder's address,Coventry,Injury,
05/11/16,Eastern Cottontail,Mammal,Newborn,1,05/11/16,,East Matunuck,Orphaned juvenile,
05/11/16,European Starling,Bird,Juvenile,1,05/11/16,In house,Wakefield,"Orphaned juvenile, fell from nest",
05/11/16,Eastern Cottontail,Mammal,Adult,1,05/11/16,Finder's address,Warwick,Back legs paralyzed/HBC?,
05/11/16,Mourning Dove,Bird,Juvenile,1,05/11/16,Finder's address,Warwick,Fell from nest,
05/11/16,Eastern Cottontail,Mammal,Juvenile,1,05/11/16,Finder's address,Warwick,Cat caught,
05/11/16,Ring-billed Gull,Bird,Adult,1,05/11/16,Stop & Shop,Cumberland,FX R wrist,
05/11/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/10/16,Backyard,North Kingstown,Orphaned juvenile,
05/12/16,Eastern Cottontail,Mammal,Juvenile,6,05/12/16,Outside front door,North Kingstown,Orphaned juvenile,
05/12/16,European Starling,Bird,Baby,3,05/11/16,,"Milford, MA",Fell from hole in roof,
05/12/16,House Sparrow,Bird,Juvenile,1,05/12/16,Finder's address,Warwick,Orphaned juvenile,
05/12/16,Eastern Cottontail,Mammal,Juvenile,1,05/12/16,Finder's address,Cranston,Cat was carryingit by the scruff on the neck,
05/12/16,Starling,Bird,Juvenile,9,05/12/16,Finder's address,East Greenwich,Construction ruined their home,
05/12/16,Starling,Bird,Juvenile,1,05/12/16,77 Walnut Street,Warwick,"Orphaned juvenile, injury",
05/12/16,House Sparrow,Bird,Juvenile,1,05/11/16,"Finder's address, Oakland Beach area",Warwick,"Fell from nest, approx 3 stories",
05/13/16,European Starling,Bird,Juvenile,1,05/12/16,Frenchtown Elementary,,Orphaned juvenile,
05/13/16,Rat,Mammal,Adult,1,05/13/16,"Cumberland Farms, North Road",Jamestown,Cut by eye,
05/13/16,Wood Duck,Bird,Juvenile,1,05/13/16,"25 Maple Avenue, Mill Alley Way",Smithfield,Orphaned juvenile,
05/13/16,Common Grackle,Bird,,1,05/13/16,On front lawn,Cranston,,
05/13/16,Common Grackle,Bird,Juvenile,1,05/13/16,400 Aqueduct Road,Cranston,Orphaned juvenile,
05/13/16,Starling,Bird,Juvenile,1,05/11/16,Shannock Hill Road,,Orphaned juvenile,
05/13/16,Raccoon,Mammal,Juvenile,1,05/12/16,Fort Adams Old Prison Area,Newport,Orphaned juvenile,
05/13/16,Rabbit,Mammal,Juvenile,1,05/13/16,Finder's address,East Greenwich,Orphaned juvenile,
05/13/16,Starling,Bird,Juvenile,8,05/13/16,,Riverside,Orphaned juvenile,
05/13/16,Red Squirrel,Mammal,Juvenile,1,05/12/16,Yard,,"Orphaned juvenile, eyes swollen shut",
05/13/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/13/16,"Citizens Bank, Jefferson Boulevard",,Orphaned juvenile,
05/13/16,Starling,Bird,Juvenile,1,05/13/16,Roger Williams Park Zoo,,Orphaned juvenile,
05/13/16,Raccoon,Mammal,Juvenile,1,05/12/16,Tree in front yard,North Smithfield,Orphaned juvenile,
05/14/16,Star Nose Mole,Mammal,,1,05/14/16,Pool,West Greenwich,Injury,
05/14/16,Turkey,Bird,Juvenile,13,05/07/16,Narrow Lane,Charlestown,Orphaned juvenile,
05/14/16,American Goldfinch,Bird,Adult,1,05/13/16,Pacheco Park,,"Orphaned juvenile, conjunctivitis",
05/14/16,W.F. Deer Mouse,Mammal,Juvenile,1,05/14/16,In road,,Orphaned juvenile,
05/14/16,European Starling,Bird,Juvenile,1,05/13/16,Finder's address,,Orphaned juvenile,
05/14/16,Screech Owl,Bird,Juvenile,1,05/12/16,Picked up at RI Animal Medical Center,Warwick,"Orphaned juvenile, injury?",
05/14/16,Rabbit,Mammal,Juvenile,1,05/15/16,Finder's address,Chepachet,Cat caught,
05/14/16,Mouse,Mammal,Juvenile,3,03/14/16,,Richmond,Orphaned juvenile,
05/15/16,House Sparrow,Bird,Juvenile,3,05/11/16,"Unknown, dropped off @ Petco",,Orphaned juvenile,
05/15/16,House Finch,Bird,Juvenile,3,05/14/16,In driveway,Burriville,Orphaned juvenile,
05/15/16,American Robin,Bird,Adult,1,05/14/16,"Sunoco - gas station, Chapel Street",,HBC,
05/15/16,Eastern Cottontail,Mammal,Juvenile,2,05/15/16,Finder's address,Newport,Orphaned juvenile,
05/15/16,European Starling,Bird,Juvenile,1,05/14/16,Molligan's Island,,Orphaned juvenile,
05/15/16,Sparrow,Bird,,1,05/15/16,"Sandy Point Stables, Sandy Point Road",Portsmouth,"Can fly, standing is a problem",
05/16/16,Cardinal,Bird,Adult,1,05/15/16,"Curve near Bailey's Beach, Ocean Avenue",Newport,"FX leg, possibly HBC",
05/16/16,Opossum,Mammal,Juvenile,12,05/16/16,,Tiverton,Orphaned juvenile,
05/16/16,Parrot,Bird,Adult,1,05/16/16,West side of Rt 6,Foster,"Broken beak, missing toenails",
05/16/16,Common Grackle,Bird,Adult,1,05/16/16,,,"Animal caught, all tail feathers missing, open wounds on back, FX leg",
05/16/16,Northern Cardinal,Bird,Juvenile,1,05/16/16,Backyard,North Kingstown,"Orphaned juvenile, cat attack",
05/16/16,Red Squirrel,Mammal,Juvenile,2,05/16/16,Bigwater Road,Wakefield,Orphaned juvenile,
05/16/16,Wilson's Warbler,Bird,Adult,1,05/16/16,,Providence,Probable window strike,
05/20/16,Opossum,Mammal,Juvenile,1,05/20/16,Winnapaug,Westerly,Orphaned juvenile,
05/20/16,Mallard,Bird,Juvenile,1,05/20/16,,Portsmouth,"Orphaned juvenile, HBC",
05/20/16,Herring Gull,Bird,Adult,1,05/20/16,33 Tilden Avenue,Newport,Wing broken and body,
05/21/16,Song Sparrow,Bird,Juvenile,1,05/20/16,Gateway Road,North Kingstown,"Orphaned juvenile, looks like he has an eye infection",
05/21/16,Grackle,Bird,Juvenile,1,05/20/16,Military Base,East Greenwich,Orphaned juvenile,
05/21/16,House Finch,Bird,Juvenile,2,05/21/16,Front yard,Kingston,Orphaned juvenile,
05/21/16,Eastern Cottontail,Mammal,Juvenile,1,05/21/16,,Coventry,Stolen by cat,
05/21/16,Eastern Screech Owl,Bird,Juvenile,1,05/21/16,122 Alice,Woonsocket,Orphaned juvenile,
05/21/16,Rabbit,Mammal,,1,05/21/16,,Smithfield,Orphaned juvenile,
05/21/16,Eastern Chipmunk,Mammal,,1,05/21/16,Finder's address,Westerly,Cat bite,
05/21/16,Rabbit,Mammal,Juvenile,7,05/19/16,9 Mount Hope Avenue,Jamestown,Orphaned juvenile,
05/21/16,American Robin,Bird,"1-Baby, 2-Egg",3,05/19/16,,Cumberland,Orphaned juvenile,
05/05/16,Squirrel,Mammal,Juvenile,1,05/05/16,Weekapaug,Westerly,"Orphaned juvenile, kidnapped",
05/08/16,Woodchuck,Mammal,Juvenile,1,05/08/16,Driveway,Warwick,Orphaned juvenile,
05/10/16,Big Brown Bat,Mammal,Adult,1,05/10/16,Outside on ground,West Greenwich,Injury?,No exposure
05/10/16,River Otter,Mammal,Juvenile,1,05/08/16,North side of Arnold Pond,Coventry,Orphaned juvenile,
05/20/16,Wood Duck,Bird,Juvenile,1,05/20/16,Finder's address,"Griswold, CT",Orphaned juvenile,
05/22/16,Rabbit,Mammal,,1,05/22/16,Succotash Road,Wakefield,"HBC, back injury",
05/17/16,Rabbit,Mammal,Juvenile,2,05/16/16,Finder's address,Warwick,"Orphaned juvenile, dog got to nest",
05/17/16,Chipping Sparrow,Bird,Adult,1,05/16/16,,Foster,Found in driveway,
05/17/16,Eastern Cottontail,Mammal,Adult,1,05/16/16,Found in backyard,Cranston,"Lameness in back legs / back injury, dog attack",
05/17/16,European Starling,Bird,Juvenile,1,05/16/16,,,Dog attack,
05/17/16,Eastern Screech Owl,Bird,Juvenile,1,05/17/16,Mowhawk @ Pequote Oakland Beach,,Orphaned juvenile,
05/17/16,American Robin,Bird,Juvenile,2,05/16/16,Finder's address,West Warwick,Orphaned juvenile,
05/17/16,Eastern Cottontail,Mammal,Juvenile,2,05/17/16,"Yard, Bartlett Avenue",Cranston,Dog caught,
05/17/16,Eastern Cottontail,Mammal,Juvenile,5,05/15/16,Backyard,Cranston,Orphaned juvenile,
05/17/16,European Starling,Bird,Juvenile,1,05/17/16,Cherry Croft Farm,,Orphaned juvenile,
05/17/16,Cedar Waxwing,Bird,Juvenile,1,05/17/16,In yard,Warwick,Orphaned juvenile,
05/17/16,Common Grackle,Bird,Adult,1,05/16/16,12 Hector Avenue,Cumberland,Back injury,
05/07/16,Starling,Bird,Juvenile,1,05/17/16,Storage,East Providence,Orphaned juvenile,
05/17/16,European Starling,Bird,Juvenile,1,05/16/16,Street/sidewalk,Providence,Orphaned juvenile,
05/17/16,W.F. Deer Mouse,Mammal,Adult,1,05/17/16,WRARI,Saunderstown,Some sort of pox,
05/17/16,Ruby-throated Hummingbird,Bird,Adult,1,05/17/16,In yard,North Kingstown,Injury,
05/18/16,Chipmunk,Mammal,Juvenile,1,05/17/16,In yard,North Kingstown,Possible HBC,
05/18/16,Bunny,Mammal,Juvenile,5,05/18/16,Finder's address,Coventry,"Orphaned juvenile, injury",
05/18/16,Eastern Cottontail,Mammal,Juvenile,1,05/17/16,Finder's address,Portsmouth,Ran over by lawn mower,
05/18/16,European Starling,Bird,Juvenile,1,05/18/16,864 Tillinghast Road,East Greenwich,Hatchling,
05/18/16,European Starling,Bird,Juvenile,1,05/18/16,279 Central Avenue,East Providence,"Orphaned juvenile, injury",
05/18/16,Common Grackle,Bird,Juvenile,1,05/18/16,In yard,North Kingstown,Injury,
05/19/16,River Otter,Mammal,Juvenile,1,05/19/16,Backyard,Exeter,Orphaned juvenile,
05/19/16,Starling,Bird,Juvenile,1,05/18/16,,,Orphaned juvenile,
05/19/16,Chipmunk,Mammal,,1,05/19/16,Congdon Hill Road across from Field Past house on left,,Not running away/curled into ball,
05/19/16,Eastern Cottontail,Mammal,Juvenile,2,05/19/16,108 Hilton Road,Warwick,Orphaned juvenile,
05/19/16,Starling,Bird,Juvenile,1,05/17/16,,Cranston,Orphaned juvenile,
05/18/16,Chipmunk,Mammal,Juvenile,1,05/19/16,"Foster Center, In yard, 123 Johnson Road",Foster,Injury,
05/19/16,Eastern Cottontail,Mammal,Juvenile,1,05/19/16,Cottrell Homestead Dairy Farm,,Orphaned juvenile,
05/19/16,House Sparrow,Bird,Juvenile,1,05/19/16,,Portsmouth,Orphaned juvenile,
05/19/16,Starling,Bird,Juvenile,1,05/19/16,Pawtuxet Village,Cranston,Injury,
05/19/16,House Sparrow,Bird,Fledgling,3,05/19/16,Finder's address,West Kingston,Orphaned juvenile,
05/19/16,Common Grackle,Bird,Juvenile,3,05/19/16,Finder's Address,Narragansett,Orphaned juvenile,
05/20/16,Red-winged Blackbird,Bird,Juvenile,1,05/19/16,In yard,Gloucester,Injured R wing,
05/20/16,Grackle,Bird,Juvenile,1,05/19/16,Ferry Road,Saunderstown,Orphaned juvenile,
05/20/16,House Sparrow,Bird,Adult,1,05/21/16,In yard,Newport,Cat attack,
05/20/16,Eastern Cottontail,Mammal,Juvenile,2,05/20/16,Lakeside Drive,Charlestown,Cat brought them to step,
05/20/16,Eastern Cottontail,Mammal,Juvenile,1,05/20/16,In yard,Wakefield,"Orphaned juvenile, cat caught, small cut",
05/20/16,Eastern Cottontail,Mammal,Juvenile,1,05/20/16,Finder's address,West Warwick,Orphaned juvenile,
05/20/16,Robin,Bird,,2,05/20/16,Finder's address,Narragansett,Orphaned juvenile,
05/20/16,Starling,Bird,Juvenile,3,05/19/16,Field,,Orphaned juvenile,
05/20/16,Short-tailed Weasel,Mammal,Juvenile,1,05/20/16,South Road,East Greenwich,Orphaned juvenile,
05/20/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/20/16,"Iriquois Road, off Boston Neck",Narragansett,Broken legs?,
05/20/16,Squirrel,Mammal,Juvenile,1,05/20/16,Hazard Road,West Greenwich,Orphaned juvenile,
05/20/16,House Finch,Bird,Egg,1,,In yard,Johnston,,
05/20/16,White-footed Mouse,Mammal,Juvenile,1,05/13/16,Finder's address,Coventry,Orphaned juvenile,
05/20/16,Groundhog,Mammal,Juvenile,1,05/20/16,Lincoln Woods,,Orphaned juvenile,
05/21/16,American Robin,Bird,Juvenile,1,05/20/16,Under bush at finder's address,North Kingstown,Orphaned juvenile,
05/21/16,Eastern Cottontail,Mammal,Juvenile,5,05/18/16,Backyard,Pawtucket,Orphaned juvenile,
05/21/16,Chipmunk,Mammal,Juvenile,1,05/21/16,Front step,West Warwick,"Orphaned juvenile, cat caught",
05/21/16,House Sparrow,Bird,,3,05/21/16,Water Street,Bristol,Orphaned juvenile,
05/21/16,Rabbit,Mammal,,1,05/21/16,Finder's address,Cranston,Orphaned juvenile,
05/22/16,European Starling,Bird,Juvenile,2,05/21/16,Gracies Restaurant,Providence,Orphaned juvenile,
05/22/16,Short-tailed Shrew,Mammal,Adult,1,05/22/16,,Warwick,Dropped by cat,
05/22/16,Common Grackle,Bird,Adult,1,05/22/16,Front yard,Providence,Back injury,
05/22/16,Squirrel,Mammal,,1,05/22/16,Bluff Avenue,Warwick,"Top teeth broken, paralyzed",
05/22/16,Eastern Cottontail,Mammal,Juvenile,1,05/20/16,,Narragansett,Cat attack,
05/22/16,Opossum,Mammal,,2,05/22/16,,Warren,"Orphaned juvenile, mom HBC",
05/22/16,American Robin,Bird,Juvenile,3,05/22/16,,,"Orphaned juvenile, nest fell down",
05/22/16,Eastern Cottontail,Mammal,Juvenile,2,05/22/16,Backyard,Middletown,"Orphaned juvenile, dog attack",
05/21/16,European Starling,Bird,Fledgling,1,05/21/16,Rutland Street,Providence,FX wing,
05/21/16,House Sparrow,Bird,Juvenile,1,05/21/16,Rutland Street,Providence,"Orphaned juvenile, injury",
05/23/16,Vole,Mammal,Juvenile,1,05/23/16,Finder's address,East Greenwich,Orphaned juvenile,
05/23/16,Parakeet,Bird,Adult,1,05/22/16,In yard,West Warwick,Orphaned juvenile,
05/23/16,European Starling,Bird,Juvenile,1,05/23/16,Finder's address,Providence,Orphaned juvenile,
05/23/16,European Starling,Bird,Juvenile,1,05/23/16,Wickenden Street,,"Orphaned juvenile, unknown injury, may have been injured by cat",
05/23/16,Common Grackle,Bird,Adult,1,05/23/16,Finder's address,East Greenwich,Unknown injury,
04/26/16,Dove,Bird,,1,,536 Atwells Avenue,Providence,,
05/23/16,Barred Owl,Bird,Juvenile,1,,Weaver Hill Road,Coventry,,
05/23/16,European Starling,Bird,Juvenile,1,,Industrial Park,Cranston,Injured,
05/23/16,Bunny,Mammal,Baby,1,,Finder's address,Coventry,Broken front leg,
05/24/16,American Robin,Bird,Fledgling,1,,79 Pilgrim Drive,Warwick,Fledge,
05/26/16,Common Grackle,Bird,,1,,Yard,North Kingstown,"Fell from nest, nest destroyed",
05/26/16,Virginia Opossum,Mammal,Baby,3,,Sandy Bottom Road,Coventry,Mom HBC,
04/06/16,Pigeon,Bird,Adult,1,04/04/16,Finder's address,Providence,Can't fly,
05/05/16,Pigeon,Bird,Adult,1,05/05/16,On ground in atheletic field,,Injury?,
04/12/16,Southern Flying Squirrel,Mammal,Juvenile,1,04/10/16,Inside house,"Thompson, CT",Finder's dog caught,
04/16/16,Red-tailed Hawk,Bird,Adult,1,04/16/16,"Rt 1, near 108 exit",Narragansett,"HBC, back injury",
04/17/16,Canada Goose,Bird,Adult,1,04/16/16,Finder's address,Johnston,Possibly HBC,
04/30/16,Pigeon,Bird,Adult,1,04/30/16,Scituate Avenue overpass on 295,Scituate,Likely HBC,
05/22/16,Eastern Grey Squirrel,Mammal,Adult,1,05/22/16,Finder's address,Warwick,Injury,
05/27/16,House Sparrow,Bird,Juvenile,1,05/27/16,Norton's Shipyard & Marina,East Greenwich,Orphaned juvenile,
05/27/16,Groundhog,Mammal,Juvenile,1,05/27/16,In driveway,Tiverton,Orphaned juvenile,
05/27/16,Grackle,Bird,Juvenile,1,05/27/16,In garage,West Warwick,Orphaned juvenile,
05/09/16,Herring Gull,Bird,Adult,1,,,,,
05/12/16,Pigeon,Bird,Adult,1,05/12/16,URI,Kingston,Injury,
05/12/16,Mallard Duck,Bird,Adult,1,05/12/16,,Providence,HBC,
05/13/16,Opossum,Mammal,Baby,1,05/13/16,,North Smithfield,"Orphaned juvenile, mom euthanized",
05/13/16,Eastern Grey Squirrel,Mammal,"1-Adult, 4-Babies",5,05/13/16,,Foster,"Orphaned juvenile, trapped by critter control",
05/14/16,Raccoon,Mammal,Juvenile,2,05/13/16,Fort Adams Museum - behind,Newport,Orphaned juvenile,
05/16/16,Raccoon,Mammal,Juvenile,3,05/15/16,backyard,East Greenwich,Orphaned juvenile,No exposure
05/14/16,Woodchuck,Mammal,Juvenile,3,05/13/16,In yard,North Smithfield,Orphaned juvenile,No exposure
05/15/16,Raccoon,Mammal,Juvenile,1,05/15/16,"Mount Hope Farm, 250 Metacom Avenue",Warren,Orphaned juvenile,No exposure
05/15/16,Raccoon,Mammal,Juvenile,1,05/15/16,In yard,Warwick,Orphaned juvenile,No exposure
05/16/16,Pigeon,Bird,Juvenile,1,05/16/16,,Providence,Neuro,
04/30/16,Flying Squirrel,Mammal,Juvenile,1,04/30/16,Inside house,"Thompson, CT",Finder's dog caught,
05/17/16,Mallard,Bird,,1,05/17/16,In yard,Wakefield,Orphaned juvenile,
05/18/16,Mallard,Bird,Juvenile,2,05/18/16,Tioque Avenue,Coventry,Orphaned juvenile,
05/18/16,Big Brown Bat,Mammal,Adult,1,05/18/16,On deck,Cranston,Injury,No exposure
05/18/16,Raccoon,Mammal,,2,05/17/16,Pawtucket Lion Pizza,Pawtucket,Orphaned juvenile,No exposure
05/20/16,Raccoon,Mammal,Juvenile,2,05/20/16,,Richmond,Orphaned juvenile,No exposure
05/22/16,Canada Goose,Bird,Adult,1,05/21/16,Slater Park,Pawtucket,Shot with crossbow bolt,
05/23/16,Raccoon,Mammal,Juvenile,1,05/21/16,Lake Street,Tiverton,"Orphaned juvenile, stuck in recycle bin",
05/20/16,Canada Goose,Bird,Juvenile,1,05/20/16,In yard,Warwick,"Orphaned juvenile, cat attack",
05/23/16,Herring Gull,Bird,Adult,1,05/23/16,Hyatt Regency,Newport,HBC,
05/23/16,Eastern Cottontail,Mammal,Juvenile,8,,,"Sutton, MA",Orphaned juvenile,
05/23/16,White-tailed Deer,Mammal,Juvenile,1,05/23/16,Chase Farm Road,Cranston,Abandoned,
05/23/16,Eastern Cottontail,Mammal,Juvenile,3,05/23/16,Warren A. Sherman Elementary School,Warwick,Orphaned juvenile,
05/23/16,Eastern Cottontail,Mammal,,1,05/23/16,,Wakefield,Back legs injury,
05/23/16,American Robin,Bird,Juvenile,3,05/22/16,Chace Street,"Somerset, MA",Orphaned juvenile,
05/23/16,Eastern Phoebe,Bird,Juvenile,4,05/22/16,Rest off finder's porch,Carolina,"Orphaned juvenile, cats killed mom",
05/23/16,Raccoon,Mammal,Juvenile,2,05/23/16,,Richmond,Orphaned juvenile,
05/23/16,W.F. Deer Mouse,Mammal,Juvenile,1,05/21/16,Finder's address,East Greenwich,Orphaned juvenile,
05/23/16,Mallard,Bird,Baby,2,05/21/16,By Ocean Mist,Matunuck,Orphaned juvenile,
05/23/16,European Starling,Bird,Juvenile,1,05/23/16,21 Mill Street,Johnston,Orphaned juvenile,
05/23/16,House Sparrow,Bird,Juvenile,1,05/23/16,"Broad Rock Road, near SC YMCA",South Kingstown,"Orphaned juvenile, nest displaced by construction",
05/23/16,European Starling,Bird,Juvenile,1,05/23/16,Dodge Street,Providence,Wing? Leg? Injury,
05/23/16,Common Yellowthroat,Bird,Adult,1,05/23/16,Carmax,Cranston,Window strike,
05/24/16,Great Black-backed Gull,Bird,Adult,1,05/24/16,Newport Bridge Office,Newport,Broken wing,
05/24/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/23/16,195 Narragansett Avenue,Newport,Unknown injury,
05/24/16,Eastern Cottontail,Mammal,Juvenile,2,05/23/16,,North Kingstown,Orphaned juvenile,
05/23/16,Wood Duck,Bird,Juvenile,6,05/23/16,In truck garage,Lincoln,"Orphaned juvenile, injury, covered in oil, sprayed with pressure washer hose",
05/24/16,Common Grackle,Bird,Juvenile,2,05/18/16,In yard,Cranston,"Orphaned juvenile, air sac problem",
05/24/16,European Starling,Bird,Adult,1,,"NK UMC, 450 Boston Neck Road",North Kingstown,"Leg, wing injury",
05/24/16,Eastern Chipmunk,Mammal,Juvenile,1,05/23/16,Manchester Resivor,"Attleboro, MA","Orphaned juvenile, emaciated & cold",
05/24/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/24/16,URI,Kingston,Emaciated,
05/24/16,Opossum,Mammal,Juvenile,2,05/24/16,Saugatucket Road,South Kingstown,Mom HBC,
05/24/16,Eastern Cottontail,Mammal,Juvenile,2,05/24/16,Warren A. Sherman Elementary School,Warwick,Orphaned juvenile,
05/24/16,Eastern Cottontail,Mammal,Juvenile,1,05/24/16,Finder's address,North Kingstown,Cat attack,
05/24/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/24/16,In the middle of 78,,Orphaned juvenile,
05/24/16,Robin,Bird,Baby,4,05/24/16,Finder's address,East Greenwich,Orphaned juvenile,
05/24/16,Eastern Cottontail,Mammal,Juvenile,6,05/23/16,Flower pot,Cranston,Orphaned juvenile,
05/24/16,American Robin,Bird,Fledgling,1,05/24/16,Bellevue Avenue/Webster,Newport,"FX leg, may have flown into car",
05/24/16,Herring Gull,Bird,Adult,1,05/24/16,Block Island Ferry Building,Narragansett,"Impaled on lightning rod, wing was frozen",
05/25/16,American Robin,Bird,Juvenile,1,05/24/16,Silver Lake,Wakefield,Crow attack,
05/25/16,European Starling,Bird,Juvenile,1,05/25/16,"Downtown Newport field, near baseball field in Newport Codac",Newport,Orphaned juvenile,
05/15/16,Flying Squirrel,Mammal,,1,05/14/16,Living room,Coventry,Cat caught,
05/25/16,Song Sparrow,Bird,Juvenile,1,05/25/16,,East Greenwich,Orphaned juvenile,
05/25/16,Pigeon,Bird,Adult,1,05/22/16,Pontiac Avenue,Cranston,FX elbow,
05/25/16,Mourning Dove,Bird,Adult,1,05/25/16,In yard,Warwick,Attacked by animal,
05/25/16,Mallard,Bird,Adult,1,05/25/16,158 Penoconsett Avenue,Warwick,Foot/wing injury,
05/25/16,Raccoon,Mammal,Juvenile,3,05/24/16,Finder's address,Chepachet,Orphaned juvenile,
05/25/16,European Starling,Bird,Juvenile,1,05/25/16,Finder's address,East Providence,R leg nearer to body broken while learning to fly,
05/25/16,Grey Catbird,Bird,Egg,1,05/25/16,"Quidnessette Country Club, near hole 10",Warwick,"Orphaned juvenile, egg starting to hatch",
05/24/16,Raccoon,Mammal,Juvenile,1,05/24/16,244 Metacom Avenue,,Orphaned juvenile,
05/24/16,White Tail Deer,Mammal,Juvenile,1,05/24/16,Finder's address,Foster,Orphaned juvenile,
05/25/16,American Robin,Bird,Adult,1,05/25/16,Horse Farm Driveway,,"Broken beak, missing toes, lethargic",
05/25/16,Eastern Cottontail,Mammal,Juvenile,1,05/24/16,Warren A. Sherman Elementary School,Warwick,Orphaned juvenile,
05/26/16,American Robin,Bird,Juvenile,1,05/25/16,Finder's address,West Warwick,Wing injury,
05/26/16,American Robin,Bird,Juvenile,1,05/26/16,Finder's driveway,Exeter,Orphaned juvenile,
05/26/16,Rabbit,Mammal,Juvenile,1,05/25/16,"Finder's garden, clover patch",Newport,Orphaned juvenile,
05/26/16,Chipping Sparrow,Bird,Hatchling,1,05/26/16,Finder's address,Kingston,Orphaned juvenile,
05/26/16,Brown-headed Cowbird,Bird,Hatchling,1,05/26/16,Finder's address,Kingston,Orphaned juvenile,
05/26/16,Robin,Bird,Adult,1,05/26/16,In yard,Cranston,"Injury, laying on side, failing",
05/26/16,Rabbit,Mammal,,1,05/26/16,Backyard,Warwick,,
05/26/16,Robin,Bird,Hatchling,1,,,,Orphaned juvenile,
05/26/16,Goose,Bird,Adult,1,05/26/16,52 Star Street,Warwick,Can't fly,
05/25/16,Eastern Cottontail,Mammal,Juvenile,2,05/26/16,Drybridge Road,Exeter,"Injury, destroyed home",
05/26/16,European Starling,Bird,Juvenile,1,05/26/16,Middle Highway,Barrington,Bird sitting subdued with eyes closed in middle of road,
05/26/16,White Tail Deer,Mammal,Juvenile,1,,Rt 1,Westerly,"Orphaned juvenile, mom HBC",
05/26/16,Eastern Grey Squirrel,Mammal,Juvenile,1,05/26/16,,,Fell on face,
05/27/16,Rabbit,Mammal,Juvenile,1,05/25/16,Backyard nest,Warwick,"Orphaned juvenile, injured, attack",
05/27/16,Grackle,Bird,Juvenile,1,05/25/16,,Lincoln,"Orphaned juvenile, leg FX",
05/27/16,American Robin,Bird,Juvenile,1,05/23/16,,Tiverton,Orphaned juvenile,
